pnr,train_number,train_name,train_type,priority,origin_code,origin_name,dest_code,dest_name,route_len_stations,route_station_codes,route_block_ids,route_block_distances_km,total_distance_km,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,dep_delay_min,arr_delay_min,current_location,distance_remaining_km,estimated_avg_speed_kmph,occupied_blocks,origin_platforms,dest_platforms,origin_tracks,dest_tracks,origin_electrified,dest_electrified,loco_type,max_permissible_speed_kmph,headway_min,rake_id,crew_id,maintenance_due,reservation_load_pct,coach_composition,estimated_total_seats,status,canceled,generated_timestamp
9741009847,83574,Passenger 83574,Passenger,2,MAS,Chennai Central,PURI,Puri,4,MAS|ASR|PRYJ|PURI,MAS_ASR_5839;ASR_PRYJ_3597;PRYJ_PURI_4605,104;183;173,460,2025-09-30 14:26,2025-09-30 21:26,2025-09-30 14:38,2025-09-30 21:50,12,24,between_MAS_ASR_5839,91,106,ASR_PRYJ_3597|PRYJ_PURI_4605|MAS_ASR_5839,12,4,8,3,True,False,Diesel,148,4,RAKE_1141,CRW_90476,False,13.7,"{'SL': 8, '2S': 6}",1392,At Station,False,2025-09-09 18:05:31
0219771130,61666,Freight 61666,Freight,1,BBS,Bhubaneswar,NGP,Nagpur,9,BBS|PRYJ|VSKP|BCT|BPL|KYN|SUR|NGP|NGP,BBS_PRYJ_1642;PRYJ_VSKP_6180;VSKP_BCT_5441;BCT_BPL_6924;BPL_KYN_1412;KYN_SUR_672;SUR_NGP_3980;NGP_NGP_9689,296;250;241;195;87;253;230;90,1642,2025-09-30 15:02,2025-10-01 11:44,2025-09-30 15:23,2025-10-01 12:37,21,53,between_VSKP_BCT_5441,1413,85,PRYJ_VSKP_6180|SUR_NGP_3980,4,9,5,3,False,True,Diesel,95,8,RAKE_1660,CRW_89895,False,72.4,"{'SL': 8, '2S': 6}",1296,Upcoming,False,2025-09-12 18:05:31
4417177849,90503,Shatabdi Express 90503,Shatabdi Express,4,ASR,Amritsar,MDU,Madurai,9,ASR|NGP|HWH|BPL|BCT|SBC|GHY|NZM|MDU,ASR_NGP_2539;NGP_HWH_239;HWH_BPL_8082;BPL_BCT_535;BCT_SBC_7301;SBC_GHY_2695;GHY_NZM_6319;NZM_MDU_5984,186;184;229;100;170;153;189;79,1290,2025-09-30 02:32,2025-09-30 16:38,2025-09-30 02:34,2025-09-30 17:16,2,38,between_GHY_NZM_6319,461,67,BCT_SBC_7301|HWH_BPL_8082|SBC_GHY_2695|BPL_BCT_535,2,12,8,8,False,False,Electric,157,4,RAKE_8903,CRW_17372,False,73.1,"{'CC': 8, 'EC': 1}",816,At Station,True,2025-09-09 18:05:31
7886122761,92560,Freight 92560,Freight,1,MFP,Mangalore,BBS,Bhubaneswar,5,MFP|SBC|HYB|BPL|BBS,MFP_SBC_5817;SBC_HYB_1954;HYB_BPL_2538;BPL_BBS_4037,157;121;133;296,707,2025-09-30 08:02,2025-09-30 15:18,2025-09-30 08:12,2025-09-30 15:24,10,6,between_BPL_BBS_4037,678,82,HYB_BPL_2538|BPL_BBS_4037|MFP_SBC_5817|SBC_HYB_1954,8,10,6,6,True,False,Electric,151,4,RAKE_6949,CRW_34313,False,69.8,"{'2A': 6, '3A': 10}",786,Cancelled,False,2025-09-09 18:05:31
9774039802,71124,Goods 71124,Goods,5,HWH,Howrah,GHY,Guwahati,8,HWH|NGP|CNB|PURI|GHY|ASR|KYN|GHY,HWH_NGP_5709;NGP_CNB_1756;CNB_PURI_4127;PURI_GHY_3342;GHY_ASR_7568;ASR_KYN_2368;KYN_GHY_1063,86;106;141;220;161;294;250,1258,2025-09-30 01:17,2025-10-01 01:58,2025-09-30 01:42,2025-10-01 02:46,25,48,between_NGP_CNB_1756,931,127,GHY_ASR_7568,4,11,2,7,False,False,Electric,135,7,RAKE_1541,CRW_70754,True,68.8,"{'CC': 8, 'EC': 1}",786,Running,False,2025-09-08 18:05:31
4450356612,99016,Duronto Express 99016,Duronto Express,2,NDLS,New Delhi,CBE,Coimbatore,9,NDLS|MFP|MDU|MAS|HYB|CBE|KYN|SBC|CBE,NDLS_MFP_757;MFP_MDU_510;MDU_MAS_2898;MAS_HYB_1196;HYB_CBE_3792;CBE_KYN_6683;KYN_SBC_2725;SBC_CBE_253,142;223;95;208;156;57;288;115,1284,2025-09-30 15:06,2025-10-01 08:25,2025-09-30 15:29,2025-10-01 08:47,23,22,SBC,1005,65,NDLS_MFP_757|HYB_CBE_3792,11,5,7,5,False,True,Electric,149,9,RAKE_9150,CRW_70817,True,51.0,"{'SL': 8, '2S': 6}",1296,Running,False,2025-09-09 18:05:31
5707239403,12571,Freight 12571,Freight,1,TVC,Trivandrum Central,SUR,Surat,9,TVC|BPL|ASR|CNB|BCT|JP|CBE|BBS|SUR,TVC_BPL_8503;BPL_ASR_6334;ASR_CNB_7626;CNB_BCT_9548;BCT_JP_9584;JP_CBE_1356;CBE_BBS_3560;BBS_SUR_3388,210;84;283;164;57;96;249;144,1287,2025-09-30 07:49,2025-09-30 21:34,2025-09-30 07:51,2025-09-30 22:15,2,41,TVC,1285,120,BPL_ASR_6334,10,8,7,2,False,True,Electric,127,6,RAKE_7118,CRW_71493,True,34.5,"{'EC': 2, 'CC': 10}",816,Upcoming,False,2025-09-08 18:05:31
8483908185,11732,Superfast Express 11732,Superfast Express,4,NZM,Hazrat Nizamuddin,NGP,Nagpur,10,NZM|PURI|BCT|MAS|GHY|HYB|CNB|KYN|ASR|NGP,NZM_PURI_1671;PURI_BCT_3726;BCT_MAS_9536;MAS_GHY_7945;GHY_HYB_4012;HYB_CNB_574;CNB_KYN_7591;KYN_ASR_5306;ASR_NGP_4367,166;240;123;110;198;78;237;190;127,1469,2025-09-30 19:15,2025-10-01 20:06,2025-09-30 19:26,2025-10-01 20:14,11,8,between_NZM_PURI_1671,1166,70,PURI_BCT_3726,8,4,7,2,False,True,Electric,120,10,RAKE_3996,CRW_80104,False,85.6,"{'CC': 10, 'EC': 2}",1296,Upcoming,True,2025-09-11 18:05:31
6625400129,12158,Rajdhani Express 12158,Rajdhani Express,1,NZM,Hazrat Nizamuddin,NGP,Nagpur,5,NZM|SBC|BPL|CBE|NGP,NZM_SBC_8169;SBC_BPL_7093;BPL_CBE_5380;CBE_NGP_1195,149;100;251;154,654,2025-09-30 06:44,2025-09-30 19:08,2025-09-30 06:48,2025-09-30 19:07,4,-1,BPL,440,64,SBC_BPL_7093|NZM_SBC_8169|BPL_CBE_5380|CBE_NGP_1195,1,5,6,3,True,False,Diesel,103,8,RAKE_1514,CRW_99139,False,44.8,"{'3A': 6, 'SL': 12}",816,Completed,False,2025-09-11 18:05:31
5661442052,97925,Superfast Express 97925,Superfast Express,3,JP,Jaipur,LKO,Lucknow,10,JP|MFP|NDLS|CNB|SBC|ASR|GHY|PURI|PRYJ|LKO,JP_MFP_2665;MFP_NDLS_7036;NDLS_CNB_7686;CNB_SBC_247;SBC_ASR_3488;ASR_GHY_7100;GHY_PURI_4849;PURI_PRYJ_3330;PRYJ_LKO_7604,294;78;257;235;240;198;251;207;95,1855,2025-09-30 01:51,2025-09-30 20:28,2025-09-30 02:01,2025-09-30 20:31,10,3,between_NDLS_CNB_7686,160,111,NDLS_CNB_7686|GHY_PURI_4849|ASR_GHY_7100,7,4,7,6,True,True,Electric,100,7,RAKE_9079,CRW_78141,False,26.4,"{'CC': 10, 'EC': 2}",786,Cancelled,False,2025-09-10 18:05:31
0160139931,97252,Rajdhani Express 97252,Rajdhani Express,1,MAS,Chennai Central,LKO,Lucknow,10,MAS|LKO|SUR|HWH|CNB|NDLS|CBE|NZM|PRYJ|LKO,MAS_LKO_9605;LKO_SUR_6454;SUR_HWH_2560;HWH_CNB_1330;CNB_NDLS_6964;NDLS_CBE_5628;CBE_NZM_6261;NZM_PRYJ_1329;PRYJ_LKO_2733,177;253;103;231;279;239;298;272;278,2130,2025-09-30 17:36,2025-10-01 15:59,2025-09-30 17:43,2025-10-01 16:44,7,45,between_CNB_NDLS_6964,1252,106,NDLS_CBE_5628|NZM_PRYJ_1329|PRYJ_LKO_2733|MAS_LKO_9605,11,8,8,4,True,True,Diesel,95,8,RAKE_5707,CRW_61683,False,98.5,"{'1A': 1, '2A': 4, '3A': 8}",1008,Upcoming,False,2025-09-13 18:05:31
3501666638,13273,Freight 13273,Freight,2,HYB,Hyderabad,BPL,Bhopal Junction,8,HYB|NGP|MDU|PRYJ|HWH|BCT|CNB|BPL,HYB_NGP_2254;NGP_MDU_6276;MDU_PRYJ_497;PRYJ_HWH_5973;HWH_BCT_530;BCT_CNB_7244;CNB_BPL_6238,214;182;208;102;224;189;190,1309,2025-09-30 05:26,2025-10-01 05:09,2025-09-30 05:29,2025-10-01 05:19,3,10,between_NGP_MDU_6276,1295,117,HYB_NGP_2254|CNB_BPL_6238|BCT_CNB_7244,10,11,2,5,True,False,Diesel,106,10,RAKE_9148,CRW_18686,False,75.2,"{'SL': 8, '2S': 6}",1224,Upcoming,False,2025-09-14 18:05:31
0247704178,75968,Mail/Express 75968,Mail/Express,2,CBE,Coimbatore,NGP,Nagpur,9,CBE|SUR|JP|HYB|ASR|PURI|GHY|HWH|NGP,CBE_SUR_9007;SUR_JP_2602;JP_HYB_5430;HYB_ASR_4212;ASR_PURI_5815;PURI_GHY_5664;GHY_HWH_2448;HWH_NGP_8614,260;264;108;160;221;100;168;84,1365,2025-09-30 06:14,2025-09-30 22:37,2025-09-30 06:14,2025-09-30 22:34,0,-3,between_CBE_SUR_9007,558,116,CBE_SUR_9007|ASR_PURI_5815,2,4,7,3,True,False,Electric,150,10,RAKE_1282,CRW_75984,True,48.3,"{'3A': 6, 'SL': 12}",786,At Station,False,2025-09-08 18:05:31
6393738214,49337,Superfast Express 49337,Superfast Express,3,BCT,Mumbai CSMT,PRYJ,Prayagraj,5,BCT|LKO|VSKP|HWH|PRYJ,BCT_LKO_3827;LKO_VSKP_580;VSKP_HWH_8588;HWH_PRYJ_3532,108;253;79;205,645,2025-09-30 20:47,2025-10-01 03:25,2025-09-30 20:58,2025-10-01 04:05,11,40,between_BCT_LKO_3827,588,84,BCT_LKO_3827,4,5,5,6,True,True,Diesel,128,5,RAKE_7267,CRW_97772,True,56.7,"{'1A': 1, '2A': 4, '3A': 8}",1224,Completed,False,2025-09-15 18:05:31
2958825294,32280,Shatabdi Express 32280,Shatabdi Express,5,JP,Jaipur,SBC,Bengaluru,9,JP|BCT|NGP|NZM|GHY|HYB|CNB|TVC|SBC,JP_BCT_7711;BCT_NGP_8932;NGP_NZM_8452;NZM_GHY_2325;GHY_HYB_3606;HYB_CNB_8785;CNB_TVC_9156;TVC_SBC_1367,192;141;173;175;113;187;70;217,1268,2025-09-30 22:38,2025-10-01 20:34,2025-09-30 22:52,2025-10-01 21:19,14,45,between_BCT_NGP_8932,772,80,JP_BCT_7711|TVC_SBC_1367|NZM_GHY_2325|GHY_HYB_3606,3,7,5,2,True,False,Electric,150,5,RAKE_5893,CRW_94036,False,52.8,"{'CC': 10, 'EC': 2}",1296,Completed,False,2025-09-12 18:05:31
2208376643,84169,Duronto Express 84169,Duronto Express,5,GHY,Guwahati,CBE,Coimbatore,6,GHY|JP|CBE|BPL|SUR|CBE,GHY_JP_1465;JP_CBE_8290;CBE_BPL_6758;BPL_SUR_1206;SUR_CBE_754,172;165;141;235;176,889,2025-09-30 10:53,2025-10-01 02:58,2025-09-30 11:21,2025-10-01 03:25,28,27,between_JP_CBE_8290,859,101,CBE_BPL_6758|BPL_SUR_1206,6,7,6,5,True,False,Electric,159,5,RAKE_6542,CRW_60967,True,80.8,"{'3A': 8, 'SL': 10, '2A': 2}",1008,Completed,False,2025-09-12 18:05:31
8865074074,13541,Freight 13541,Freight,1,ASR,Amritsar,KYN,Kalyan,4,ASR|VSKP|MFP|KYN,ASR_VSKP_5162;VSKP_MFP_5580;MFP_KYN_4225,257;73;108,438,2025-09-30 03:15,2025-09-30 09:20,2025-09-30 03:12,2025-09-30 09:21,-3,1,ASR,51,94,MFP_KYN_4225,6,10,6,5,False,True,Diesel,154,6,RAKE_2560,CRW_19331,True,72.6,"{'CC': 8, 'EC': 1}",1008,At Station,True,2025-09-08 18:05:31
0219130932,34546,Tejas Express 34546,Tejas Express,1,NZM,Hazrat Nizamuddin,HYB,Hyderabad,10,NZM|HWH|PURI|TVC|GHY|BBS|BPL|MDU|BCT|HYB,NZM_HWH_8190;HWH_PURI_2067;PURI_TVC_522;TVC_GHY_5536;GHY_BBS_7686;BBS_BPL_3793;BPL_MDU_1370;MDU_BCT_1985;BCT_HYB_215,151;193;286;136;296;300;71;284;149,1866,2025-09-30 18:10,2025-10-02 02:12,2025-09-30 18:23,2025-10-02 02:26,13,14,MDU,1862,81,MDU_BCT_1985,5,12,5,4,True,False,Electric,150,9,RAKE_9583,CRW_80871,False,99.2,"{'2A': 6, '3A': 10}",1008,Completed,False,2025-09-12 18:05:31
4287714055,88612,Goods 88612,Goods,4,CNB,Kanpur Central,NGP,Nagpur,8,CNB|MFP|JP|MAS|BPL|HWH|HYB|NGP,CNB_MFP_4086;MFP_JP_6620;JP_MAS_6803;MAS_BPL_4365;BPL_HWH_8138;HWH_HYB_3839;HYB_NGP_9486,180;88;300;65;146;257;174,1210,2025-09-30 20:15,2025-10-01 11:27,2025-09-30 20:25,2025-10-01 11:47,10,20,between_BPL_HWH_8138,657,75,MFP_JP_6620,5,3,2,6,True,False,Electric,152,9,RAKE_5833,CRW_60147,False,68.0,"{'3A': 6, 'SL': 12}",624,Running,True,2025-09-13 18:05:31
5332028826,96032,Rajdhani Express 96032,Rajdhani Express,5,LKO,Lucknow,TVC,Trivandrum Central,12,LKO|KYN|SUR|JP|BCT|CNB|CBE|TVC|SBC|HYB|MAS|TVC,LKO_KYN_6901;KYN_SUR_6720;SUR_JP_9582;JP_BCT_1573;BCT_CNB_7001;CNB_CBE_2813;CBE_TVC_5570;TVC_SBC_9965;SBC_HYB_4022;HYB_MAS_2888;MAS_TVC_8993,103;67;57;62;117;85;102;284;243;157;282,1559,2025-09-30 07:13,2025-09-30 23:26,2025-09-30 07:28,2025-09-30 23:37,15,11,between_TVC_SBC_9965,875,113,HYB_MAS_2888|CBE_TVC_5570|KYN_SUR_6720|TVC_SBC_9965,10,11,4,7,False,False,Electric,143,8,RAKE_9935,CRW_22186,True,49.8,"{'2A': 6, '3A': 10}",624,Completed,False,2025-09-13 18:05:31
5807307681,85617,Vande Bharat Express 85617,Vande Bharat Express,2,BCT,Mumbai CSMT,SUR,Surat,9,BCT|LKO|BPL|MFP|PRYJ|NDLS|GHY|HWH|SUR,BCT_LKO_6136;LKO_BPL_4104;BPL_MFP_2947;MFP_PRYJ_7970;PRYJ_NDLS_7300;NDLS_GHY_3354;GHY_HWH_7602;HWH_SUR_2307,110;217;263;284;106;231;173;284,1668,2025-09-30 10:05,2025-10-01 06:42,2025-09-30 10:24,2025-10-01 06:51,19,9,between_LKO_BPL_4104,1575,122,HWH_SUR_2307,4,11,6,7,False,True,Diesel,114,8,RAKE_3530,CRW_20455,True,98.6,"{'EC': 2, 'CC': 10}",1008,At Station,False,2025-09-08 18:05:31
6585674071,70579,Duronto Express 70579,Duronto Express,4,ASR,Amritsar,BBS,Bhubaneswar,7,ASR|BCT|BPL|PRYJ|TVC|CBE|BBS,ASR_BCT_4016;BCT_BPL_2033;BPL_PRYJ_1145;PRYJ_TVC_6224;TVC_CBE_7780;CBE_BBS_8021,289;149;148;67;286;297,1236,2025-09-30 00:31,2025-09-30 16:26,2025-09-30 00:37,2025-09-30 17:11,6,45,between_ASR_BCT_4016,1198,74,PRYJ_TVC_6224|BCT_BPL_2033|BPL_PRYJ_1145,4,5,5,5,False,False,Electric,156,6,RAKE_7126,CRW_21755,True,79.8,"{'3A': 8, 'SL': 10, '2A': 2}",786,Running,False,2025-09-11 18:05:31
8151135480,86299,Tejas Express 86299,Tejas Express,5,HWH,Howrah,MFP,Mangalore,11,HWH|BBS|NDLS|HYB|NZM|PRYJ|KYN|JP|MDU|CBE|MFP,HWH_BBS_8355;BBS_NDLS_5476;NDLS_HYB_323;HYB_NZM_4292;NZM_PRYJ_2893;PRYJ_KYN_5166;KYN_JP_1089;JP_MDU_8312;MDU_CBE_7699;CBE_MFP_3853,96;218;267;133;82;196;160;53;234;237,1676,2025-09-30 19:47,2025-10-01 19:16,2025-09-30 20:09,2025-10-01 19:41,22,25,between_KYN_JP_1089,177,87,HYB_NZM_4292|NZM_PRYJ_2893,11,5,6,5,True,True,Electric,102,9,RAKE_1757,CRW_62054,True,22.2,"{'3A': 8, 'SL': 10, '2A': 2}",1224,Running,False,2025-09-09 18:05:31
8660586123,60596,Superfast Express 60596,Superfast Express,5,HWH,Howrah,SUR,Surat,12,HWH|BCT|NDLS|PURI|CBE|CNB|SBC|ASR|NZM|MAS|JP|SUR,HWH_BCT_9778;BCT_NDLS_610;NDLS_PURI_7839;PURI_CBE_3788;CBE_CNB_2202;CNB_SBC_6499;SBC_ASR_8115;ASR_NZM_7849;NZM_MAS_871;MAS_JP_5620;JP_SUR_6707,79;55;200;93;265;84;142;253;256;205;252,1884,2025-09-30 17:47,2025-10-01 21:08,2025-09-30 17:42,2025-10-01 21:24,-5,16,SBC,593,96,HWH_BCT_9778|MAS_JP_5620|BCT_NDLS_610,9,3,6,2,True,False,Diesel,139,10,RAKE_1863,CRW_77843,False,19.9,"{'CC': 8, 'EC': 1}",786,Upcoming,False,2025-09-11 18:05:31
4780123894,38423,Shatabdi Express 38423,Shatabdi Express,4,MFP,Mangalore,MDU,Madurai,10,MFP|MDU|CNB|CBE|KYN|ASR|MAS|NDLS|VSKP|MDU,MFP_MDU_7342;MDU_CNB_7044;CNB_CBE_8314;CBE_KYN_5964;KYN_ASR_5860;ASR_MAS_4745;MAS_NDLS_1372;NDLS_VSKP_7663;VSKP_MDU_6139,184;106;143;255;170;73;228;232;209,1600,2025-09-30 13:41,2025-10-01 08:15,2025-09-30 13:53,2025-10-01 08:40,12,25,between_MFP_MDU_7342,602,84,NDLS_VSKP_7663,9,7,4,5,False,False,Diesel,106,10,RAKE_4939,CRW_90328,True,24.2,"{'3A': 8, 'SL': 10, '2A': 2}",624,Running,False,2025-09-11 18:05:31
3028517993,44494,Duronto Express 44494,Duronto Express,5,HWH,Howrah,MAS,Chennai Central,11,HWH|MAS|BPL|NDLS|GHY|MDU|PRYJ|CNB|JP|CBE|MAS,HWH_MAS_6088;MAS_BPL_2921;BPL_NDLS_3266;NDLS_GHY_253;GHY_MDU_6862;MDU_PRYJ_8967;PRYJ_CNB_4969;CNB_JP_5187;JP_CBE_7942;CBE_MAS_6558,221;140;116;209;135;275;202;278;242;94,1912,2025-09-30 19:31,2025-10-01 23:22,2025-09-30 19:46,2025-10-01 23:57,15,35,between_CNB_JP_5187,1334,63,PRYJ_CNB_4969|CNB_JP_5187|JP_CBE_7942|CBE_MAS_6558,11,3,6,7,True,True,Diesel,120,3,RAKE_5256,CRW_10871,False,55.1,"{'EC': 2, 'CC': 10}",816,Completed,False,2025-09-15 18:05:31
4045242955,92537,Freight 92537,Freight,4,BCT,Mumbai CSMT,NGP,Nagpur,12,BCT|PRYJ|PURI|NZM|CBE|LKO|JP|KYN|HWH|MDU|BPL|NGP,BCT_PRYJ_140;PRYJ_PURI_9483;PURI_NZM_385;NZM_CBE_5642;CBE_LKO_4153;LKO_JP_8748;JP_KYN_1649;KYN_HWH_3266;HWH_MDU_5132;MDU_BPL_226;BPL_NGP_7311,175;221;232;142;54;233;289;259;119;68;126,1918,2025-09-30 14:36,2025-10-01 13:14,2025-09-30 14:53,2025-10-01 13:36,17,22,between_BPL_NGP_7311,450,123,BPL_NGP_7311|JP_KYN_1649|MDU_BPL_226|LKO_JP_8748,7,11,4,4,True,True,Diesel,110,5,RAKE_3220,CRW_27645,True,43.8,"{'2A': 6, '3A': 10}",1008,Completed,False,2025-09-14 18:05:31
9632509819,29933,Freight 29933,Freight,5,MAS,Chennai Central,SUR,Surat,12,MAS|MDU|SBC|NGP|MFP|GHY|BPL|LKO|BBS|SUR|VSKP|SUR,MAS_MDU_2014;MDU_SBC_8584;SBC_NGP_8955;NGP_MFP_3293;MFP_GHY_5209;GHY_BPL_1225;BPL_LKO_3666;LKO_BBS_4869;BBS_SUR_4338;SUR_VSKP_9167;VSKP_SUR_7088,111;72;138;295;278;63;152;137;256;51;202,1755,2025-09-30 15:33,2025-10-01 16:56,2025-09-30 15:34,2025-10-01 17:28,1,32,between_SUR_VSKP_9167,259,85,LKO_BBS_4869,4,6,8,5,True,True,Diesel,131,5,RAKE_5062,CRW_39566,False,2.6,"{'CC': 8, 'EC': 1}",816,Running,False,2025-09-10 18:05:31
7624364800,40056,Duronto Express 40056,Duronto Express,1,MAS,Chennai Central,SUR,Surat,11,MAS|TVC|JP|LKO|SUR|CBE|BCT|MDU|PURI|MFP|SUR,MAS_TVC_6237;TVC_JP_1029;JP_LKO_2373;LKO_SUR_9598;SUR_CBE_5136;CBE_BCT_6373;BCT_MDU_754;MDU_PURI_6751;PURI_MFP_6234;MFP_SUR_6063,281;63;182;61;230;140;87;278;66;51,1439,2025-09-30 14:02,2025-10-01 09:28,2025-09-30 14:29,2025-10-01 10:10,27,42,between_MDU_PURI_6751,671,85,JP_LKO_2373|SUR_CBE_5136,3,8,7,6,True,False,Diesel,105,8,RAKE_4198,CRW_37420,False,34.2,"{'CC': 8, 'EC': 1}",1008,Completed,False,2025-09-12 18:05:31
2108908039,85262,Duronto Express 85262,Duronto Express,1,NZM,Hazrat Nizamuddin,SUR,Surat,8,NZM|VSKP|KYN|MDU|ASR|PRYJ|HWH|SUR,NZM_VSKP_6255;VSKP_KYN_820;KYN_MDU_9472;MDU_ASR_7413;ASR_PRYJ_8373;PRYJ_HWH_5073;HWH_SUR_8898,59;150;288;123;294;227;218,1359,2025-09-30 05:47,2025-10-01 07:38,2025-09-30 06:11,2025-10-01 08:02,24,24,between_KYN_MDU_9472,205,89,ASR_PRYJ_8373,7,7,4,3,False,True,Diesel,119,6,RAKE_3972,CRW_30484,False,96.6,"{'3A': 6, 'SL': 12}",1008,Running,False,2025-09-12 18:05:31
2761008848,58788,Freight 58788,Freight,3,JP,Jaipur,KYN,Kalyan,6,JP|CNB|MDU|TVC|KYN|KYN,JP_CNB_845;CNB_MDU_209;MDU_TVC_7637;TVC_KYN_1442;KYN_KYN_5889,59;257;60;179;250,805,2025-09-30 10:24,2025-09-30 18:40,2025-09-30 10:22,2025-09-30 18:31,-2,-9,between_CNB_MDU_209,88,122,KYN_KYN_5889|CNB_MDU_209|JP_CNB_845,5,4,5,6,True,True,Diesel,108,3,RAKE_8716,CRW_10767,False,99.6,"{'CC': 8, 'EC': 1}",786,Cancelled,False,2025-09-08 18:05:31
0637027773,35716,Goods 35716,Goods,2,HWH,Howrah,HYB,Hyderabad,5,HWH|SUR|KYN|SBC|HYB,HWH_SUR_8194;SUR_KYN_7245;KYN_SBC_7218;SBC_HYB_7077,267;140;185;205,797,2025-09-30 22:54,2025-10-01 13:31,2025-09-30 22:54,2025-10-01 13:49,0,18,SUR,322,105,SBC_HYB_7077|HWH_SUR_8194|SUR_KYN_7245,3,10,7,2,True,False,Diesel,98,7,RAKE_3435,CRW_91623,False,6.0,"{'CC': 10, 'EC': 2}",1008,Upcoming,False,2025-09-12 18:05:31
5217230772,76688,Freight 76688,Freight,4,NZM,Hazrat Nizamuddin,HWH,Howrah,5,NZM|CBE|PRYJ|TVC|HWH,NZM_CBE_256;CBE_PRYJ_514;PRYJ_TVC_4168;TVC_HWH_8406,87;281;164;184,716,2025-09-30 10:29,2025-09-30 17:50,2025-09-30 10:55,2025-09-30 18:35,26,45,between_PRYJ_TVC_4168,132,72,TVC_HWH_8406|NZM_CBE_256|CBE_PRYJ_514|PRYJ_TVC_4168,4,10,8,5,False,False,Diesel,107,9,RAKE_7964,CRW_46023,True,79.5,"{'3A': 8, 'SL': 10, '2A': 2}",786,Completed,False,2025-09-12 18:05:31
5507928481,59593,Freight 59593,Freight,1,BCT,Mumbai CSMT,CNB,Kanpur Central,4,BCT|HWH|LKO|CNB,BCT_HWH_2988;HWH_LKO_4184;LKO_CNB_9277,169;187;277,633,2025-09-30 14:58,2025-10-01 02:06,2025-09-30 15:04,2025-10-01 02:38,6,32,between_BCT_HWH_2988,519,105,HWH_LKO_4184|BCT_HWH_2988,5,8,3,7,True,True,Electric,110,8,RAKE_5151,CRW_86103,False,30.3,"{'3A': 6, 'SL': 12}",1008,Upcoming,False,2025-09-11 18:05:31
8490606825,70510,Tejas Express 70510,Tejas Express,3,BBS,Bhubaneswar,TVC,Trivandrum Central,4,BBS|ASR|PURI|TVC,BBS_ASR_2515;ASR_PURI_9614;PURI_TVC_1959,137;255;273,665,2025-09-30 21:47,2025-10-01 09:59,2025-09-30 22:06,2025-10-01 10:08,19,9,PURI,511,78,ASR_PURI_9614|PURI_TVC_1959,11,11,5,7,True,True,Diesel,98,6,RAKE_2942,CRW_62842,False,49.6,"{'SL': 8, '2S': 6}",624,Upcoming,True,2025-09-15 18:05:31
0919391665,91751,Superfast Express 91751,Superfast Express,5,JP,Jaipur,BPL,Bhopal Junction,7,JP|HWH|BCT|GHY|MDU|LKO|BPL,JP_HWH_9177;HWH_BCT_7832;BCT_GHY_1649;GHY_MDU_2835;MDU_LKO_8499;LKO_BPL_1360,220;182;131;280;167;237,1217,2025-09-30 14:07,2025-10-01 08:28,2025-09-30 14:27,2025-10-01 09:13,20,45,HWH,12,108,BCT_GHY_1649|GHY_MDU_2835,5,7,8,8,True,False,Diesel,119,3,RAKE_8449,CRW_77598,True,27.9,"{'CC': 8, 'EC': 1}",786,Upcoming,False,2025-09-08 18:05:31
9431483635,93587,Duronto Express 93587,Duronto Express,3,PRYJ,Prayagraj,LKO,Lucknow,5,PRYJ|BBS|MFP|MDU|LKO,PRYJ_BBS_6398;BBS_MFP_9852;MFP_MDU_5902;MDU_LKO_594,297;208;235;144,884,2025-09-30 03:39,2025-09-30 15:39,2025-09-30 03:55,2025-09-30 16:28,16,49,PRYJ,215,106,MFP_MDU_5902|MDU_LKO_594|PRYJ_BBS_6398|BBS_MFP_9852,11,1,4,6,True,False,Diesel,159,6,RAKE_1385,CRW_27420,True,61.6,"{'3A': 8, 'SL': 10, '2A': 2}",816,Running,False,2025-09-13 18:05:31
8570829530,35476,Vande Bharat Express 35476,Vande Bharat Express,2,BBS,Bhubaneswar,JP,Jaipur,6,BBS|HYB|NGP|NDLS|MDU|JP,BBS_HYB_2320;HYB_NGP_4728;NGP_NDLS_6872;NDLS_MDU_5409;MDU_JP_2785,154;64;116;103;116,553,2025-09-30 13:34,2025-09-30 20:06,2025-09-30 13:49,2025-09-30 20:23,15,17,between_HYB_NGP_4728,155,129,NDLS_MDU_5409|NGP_NDLS_6872|BBS_HYB_2320,6,1,2,3,True,False,Diesel,137,9,RAKE_7151,CRW_97609,False,74.8,"{'SL': 8, '2S': 6}",1008,Completed,True,2025-09-14 18:05:31
3053151304,84345,Duronto Express 84345,Duronto Express,2,BCT,Mumbai CSMT,ASR,Amritsar,11,BCT|JP|MAS|GHY|ASR|HWH|MDU|BBS|PURI|BPL|ASR,BCT_JP_8918;JP_MAS_3026;MAS_GHY_3806;GHY_ASR_2814;ASR_HWH_1243;HWH_MDU_2430;MDU_BBS_7742;BBS_PURI_9353;PURI_BPL_9587;BPL_ASR_3018,230;281;108;251;87;173;232;258;240;128,1988,2025-09-30 13:23,2025-10-02 01:41,2025-09-30 13:36,2025-10-02 02:07,13,26,between_MDU_BBS_7742,6,103,MAS_GHY_3806|PURI_BPL_9587,2,11,3,3,True,False,Diesel,92,9,RAKE_8165,CRW_16494,False,36.9,"{'CC': 10, 'EC': 2}",1008,Completed,False,2025-09-11 18:05:31
